wl,412,443,469,488,531,547,555,645,667,678,748,859,869,1240,1640,2130
412,0.601257,6.15E-05,0,0.000626,4.63E-06,1.47E-05,0,0,2.82E-06,2.52E-06,3.38E-06,0,3.17E-06,0,0,0
413,0.434082,7.71E-05,0,0.0007215,4.35E-06,1.50E-05,0,0,2.80E-06,2.44E-06,3.21E-06,0,3.17E-06,0,0,0
414,0.578613,9.26E-05,0,0.000817,4.08E-06,1.52E-05,0,0,2.78E-06,2.37E-06,3.05E-06,0,3.17E-06,0,0,0
415,0.840576,0.0001082,0,0.0009125,3.80E-06,1.55E-05,0,0,2.76E-06,2.30E-06,2.89E-06,0,3.17E-06,0,0,0
416,1,0.00012376,0,0.001008,3.52E-06,1.57E-05,0,0,2.74E-06,2.23E-06,2.73E-06,0,3.17E-06,0,0,0
417,0.979248,0.00013932,0,0.0011035,3.25E-06,1.60E-05,0,0,2.72E-06,2.15E-06,2.57E-06,0,3.17E-06,0,0,0
418,0.836792,0.00015488,0,0.001199,2.97E-06,1.62E-05,0,0,2.70E-06,2.08E-06,2.40E-06,0,3.17E-06,0,0,0
419,0.592865,0.00017044,0,0.0012945,2.70E-06,1.65E-05,0,0,2.68E-06,2.01E-06,2.24E-06,0,3.17E-06,0,0,0
420,0.337158,0.000186,0,0.00139,2.42E-06,1.67E-05,0,0,2.66E-06,1.94E-06,2.08E-06,0,3.17E-06,0,0,0
421,0.143066,0.000281195,0,0.0012878,2.66E-06,1.75E-05,0,0,2.69E-06,1.86E-06,2.20E-06,0,3.49E-06,0,0,0
422,0.0482788,0.000405074,0,0.0011856,2.90E-06,1.83E-05,0,0,2.72E-06,1.79E-06,2.31E-06,0,3.81E-06,0,0,0
423,0.0157471,0.000583527,0,0.0010834,3.14E-06,1.91E-05,0,0,2.75E-06,1.72E-06,2.43E-06,0,4.12E-06,0,0,0
424,0.00919476,0.000840597,0,0.0009812,3.38E-06,1.99E-05,0,0,2.78E-06,1.65E-06,2.54E-06,0,4.44E-06,0,0,0
425,0.00604301,0.00121092,0,0.000879,3.63E-06,2.08E-05,0,0,2.81E-06,1.57E-06,2.66E-06,0,4.76E-06,0,0,0
426,0.00397161,0.00174438,0,0.0007768,3.87E-06,2.16E-05,0,0,2.84E-06,1.50E-06,2.78E-06,0,5.08E-06,0,0,0
427,0.00261023,0.00251286,0,0.0006746,4.11E-06,2.24E-05,0,0,2.87E-06,1.43E-06,2.89E-06,0,5.40E-06,0,0,0
428,0.00171551,0.00361989,0,0.0005724,4.35E-06,2.32E-05,0,0,2.90E-06,1.36E-06,3.01E-06,0,5.71E-06,0,0,0
429,0.00112747,0.00521461,0,0.0004702,4.59E-06,2.40E-05,0,0,2.93E-06,1.28E-06,3.12E-06,0,6.03E-06,0,0,0
430,0.000741,0.00751188,0,0.000368,4.83E-06,2.48E-05,0,0,2.96E-06,1.21E-06,3.24E-06,0,6.35E-06,0,0,0
431,0.0006786,0.0108212,0,0.0003647,5.83E-06,2.35E-05,0,0,2.99E-06,1.22E-06,3.03E-06,0,6.19E-06,0,0,0
432,0.0006162,0.0155884,0,0.0003614,6.82E-06,2.21E-05,0,0,3.02E-06,1.23E-06,2.82E-06,0,6.03E-06,0,0,0
433,0.0005538,0.0224558,0,0.0003581,7.82E-06,2.08E-05,0,0,3.04E-06,1.24E-06,2.62E-06,0,5.87E-06,0,0,0
434,0.0004914,0.0323486,0,0.0003548,8.82E-06,1.94E-05,0,0,3.07E-06,1.25E-06,2.41E-06,0,5.71E-06,0,0,0
435,0.000429,0.0969849,0,0.0003515,9.82E-06,1.81E-05,0,0,3.10E-06,1.26E-06,2.20E-06,0,5.56E-06,0,0,0
436,0.0003666,0.240723,0,0.0003482,1.08E-05,1.67E-05,0,0,3.13E-06,1.27E-06,1.99E-06,0,5.40E-06,0,0,0
437,0.0003042,0.435913,0,0.0003449,1.18E-05,1.54E-05,0,0,3.16E-06,1.28E-06,1.78E-06,0,5.24E-06,0,0,0
438,0.0002418,0.590668,0,0.0003416,1.28E-05,1.40E-05,0,0,3.19E-06,1.29E-06,1.58E-06,0,5.08E-06,0,0,0
439,0.0001794,0.759796,0,0.0003383,1.38E-05,1.27E-05,0,0,3.22E-06,1.30E-06,1.37E-06,0,4.92E-06,0,0,0
440,0.000117,0.925049,0,0.000335,1.48E-05,1.13E-05,0,0,3.25E-06,1.31E-06,1.16E-06,0,4.76E-06,0,0,0
441,0.0001213,0.994812,0,0.0003571,1.66E-05,1.18E-05,0,0,3.28E-06,1.32E-06,1.18E-06,0,5.39E-06,0,0,0
442,0.0001256,1.00008,0,0.0003792,1.84E-05,1.23E-05,0,0,3.31E-06,1.34E-06,1.21E-06,0,6.03E-06,0,0,0
443,0.0001299,0.999822,0,0.0004013,2.02E-05,1.28E-05,0,0,3.34E-06,1.35E-06,1.23E-06,0,6.66E-06,0,0,0
444,0.0001342,0.996613,0,0.0004234,2.20E-05,1.33E-05,0,0,3.37E-06,1.36E-06,1.25E-06,0,7.30E-06,0,0,0
445,0.0001385,0.941528,0,0.0004455,2.38E-05,1.38E-05,0,0,3.40E-06,1.37E-06,1.28E-06,0,7.93E-06,0,0,0
446,0.0001428,0.785156,0,0.0004676,2.56E-05,1.42E-05,0,0,3.43E-06,1.38E-06,1.30E-06,0,8.56E-06,0,0,0
447,0.0001471,0.529037,0,0.0004897,2.74E-05,1.47E-05,0,0,3.46E-06,1.39E-06,1.32E-06,0,9.20E-06,0,0,0
448,0.0001514,0.253296,0,0.0005118,2.92E-05,1.52E-05,0,0,3.49E-06,1.40E-06,1.34E-06,0,9.83E-06,0,0,0
449,0.0001557,0.0915527,0,0.0005339,3.10E-05,1.57E-05,0,0,3.52E-06,1.41E-06,1.37E-06,0,1.05E-05,0,0,0
450,0.00016,0.0367126,0,0.000556,3.28E-05,1.62E-05,0,0,3.55E-06,1.42E-06,1.39E-06,0,1.11E-05,0,0,0
451,0.0001725,0.0117493,0,0.0006014,3.30E-05,1.81E-05,0,0,3.58E-06,1.43E-06,1.41E-06,0,1.02E-05,0,0,0
452,0.000185,0.00624236,0.0162,0.0006468,3.31E-05,2.00E-05,0,0,3.61E-06,1.44E-06,1.44E-06,0,9.36E-06,0,0,0
453,0.0001975,0.00341173,0.03811,0.0006922,3.33E-05,2.19E-05,0,0,3.64E-06,1.45E-06,1.46E-06,0,8.48E-06,0,0,0
454,0.00021,0.00186466,0.09152,0.0007376,3.35E-05,2.38E-05,0,0,3.67E-06,1.46E-06,1.48E-06,0,7.61E-06,0,0,0
455,0.0002225,0.00101912,0.19656,0.000783,3.37E-05,2.57E-05,0,0,3.70E-06,1.47E-06,1.51E-06,0,6.74E-06,0,0,0
456,0.000235,0.000556996,0.36074,0.0008284,3.38E-05,2.75E-05,0,0,3.73E-06,1.48E-06,1.53E-06,0,5.87E-06,0,0,0
457,0.0002475,0.000304424,0.56673,0.0008738,3.40E-05,2.94E-05,0,0,3.76E-06,1.49E-06,1.55E-06,0,5.00E-06,0,0,0
458,0.00026,0.000166381,0.76415,0.0009192,3.42E-05,3.13E-05,0,0,3.78E-06,1.50E-06,1.57E-06,0,4.12E-06,0,0,0
459,0.0002725,9.09E-05,0.91403,0.0009646,3.43E-05,3.32E-05,0,0,3.81E-06,1.51E-06,1.60E-06,0,3.25E-06,0,0,0
460,0.000285,4.97E-05,0.98628,0.00101,3.45E-05,3.51E-05,0,0,3.84E-06,1.52E-06,1.62E-06,0,2.38E-06,0,0,0
461,0.0003132,4.80E-05,0.9994,0.001118,3.81E-05,4.28E-05,0,0,3.87E-06,1.53E-06,1.64E-06,0,2.70E-06,0,0,0
462,0.0003414,4.64E-05,0.96375,0.001226,4.17E-05,5.05E-05,0,0,3.90E-06,1.54E-06,1.67E-06,0,3.02E-06,0,0,0
463,0.0003696,4.47E-05,0.9103,0.001334,4.54E-05,5.82E-05,0,0,3.93E-06,1.55E-06,1.69E-06,0,3.33E-06,0,0,0
464,0.0003978,4.31E-05,0.86804,0.001442,4.90E-05,6.59E-05,0,0,3.96E-06,1.56E-06,1.71E-06,0,3.65E-06,0,0,0
465,0.000426,4.14E-05,0.85392,0.00155,5.26E-05,7.36E-05,0,0,3.99E-06,1.58E-06,1.74E-06,0,3.97E-06,0,0,0
466,0.0004542,3.97E-05,0.8574,0.001658,5.62E-05,8.12E-05,0,0,4.02E-06,1.59E-06,1.76E-06,0,4.29E-06,0,0,0
467,0.0004824,3.81E-05,0.8663,0.001766,5.98E-05,8.89E-05,0,0,4.05E-06,1.60E-06,1.78E-06,0,4.60E-06,0,0,0
468,0.0005106,3.64E-05,0.8814,0.001874,6.35E-05,9.66E-05,0,0,4.08E-06,1.61E-06,1.80E-06,0,4.92E-06,0,0,0
469,0.0005388,3.48E-05,0.9054,0.001982,6.71E-05,0.00010431,0,0,4.11E-06,1.62E-06,1.83E-06,0,5.24E-06,0,0,0
470,0.000567,3.31E-05,0.92127,0.00209,7.07E-05,0.000112,0,0,4.14E-06,1.63E-06,1.85E-06,0,5.56E-06,0,0,0
471,0.0006143,3.31E-05,0.91911,0.00253864,7.94E-05,0.00010954,0,0,4.23E-06,1.64E-06,1.87E-06,0,5.87E-06,0,0,0
472,0.0006616,3.31E-05,0.88962,0.00347122,8.82E-05,0.00010708,0,0,4.32E-06,1.65E-06,1.90E-06,0,6.19E-06,0,0,0
473,0.0007089,3.31E-05,0.82768,0.0047464,9.69E-05,0.00010462,0,0,4.41E-06,1.66E-06,1.92E-06,0,6.51E-06,0,0,0
474,0.0007562,3.31E-05,0.72468,0.00649003,0.00010562,0.00010216,0,0,4.50E-06,1.67E-06,1.94E-06,0,6.83E-06,0,0,0
475,0.0008035,3.31E-05,0.59029,0.00887419,0.00011435,9.97E-05,0,0,4.59E-06,1.68E-06,1.97E-06,0,7.14E-06,0,0,0
476,0.0008508,3.31E-05,0.43109,0.0121342,0.00012308,9.72E-05,0,0,4.67E-06,1.69E-06,1.99E-06,0,7.46E-06,0,0,0
477,0.0008981,3.31E-05,0.27701,0.0165918,0.00013181,9.48E-05,0,0,4.76E-06,1.70E-06,2.01E-06,0,7.78E-06,0,0,0
478,0.0009454,3.31E-05,0.15092,0.0226869,0.00014054,9.23E-05,0,0,4.85E-06,1.71E-06,2.03E-06,0,8.10E-06,0,0,0
479,0.0009927,3.31E-05,0.07036,0.0310211,0.00014927,8.99E-05,0,0,4.94E-06,1.72E-06,2.06E-06,0,8.41E-06,0,0,0
480,0.00104,3.31E-05,0.02998,0.097229,0.000158,8.74E-05,0,0,5.03E-06,1.73E-06,2.08E-06,0,8.73E-06,0,0,0
481,0.001231,3.70E-05,0.01299,0.234375,0.0001657,9.77E-05,0,0,4.88E-06,1.74E-06,2.10E-06,0,8.45E-06,0,0,0
482,0.001422,4.08E-05,0,0.455994,0.0001734,0.00010792,0,0,4.73E-06,1.75E-06,2.13E-06,0,8.17E-06,0,0,0
483,0.001613,4.47E-05,0,0.715851,0.0001811,0.00011818,0,0,4.59E-06,1.76E-06,2.15E-06,0,7.90E-06,0,0,0
484,0.001804,4.86E-05,0,0.900208,0.0001888,0.00012844,0,0,4.44E-06,1.77E-06,2.17E-06,0,7.62E-06,0,0,0
485,0.001995,5.25E-05,0,0.960175,0.0001965,0.0001387,0,0,4.29E-06,1.78E-06,2.20E-06,0,7.34E-06,0,0,0
486,0.002186,5.63E-05,0,0.980667,0.0002042,0.00014896,0,0,4.14E-06,1.79E-06,2.22E-06,0,7.06E-06,0,0,0
487,0.002377,6.02E-05,0,0.988504,0.0002119,0.00015922,0,0,3.99E-06,1.80E-06,2.24E-06,0,6.78E-06,0,0,0
488,0.002568,6.41E-05,0,0.990639,0.0002196,0.00016948,0,0,3.85E-06,1.81E-06,2.26E-06,0,6.51E-06,0,0,0
489,0.002759,6.79E-05,0,1.00024,0.0002273,0.00017974,0,0,3.70E-06,1.83E-06,2.29E-06,0,6.23E-06,0,0,0
490,0.00295,7.18E-05,0,0.988785,0.000235,0.00019,0,0,3.55E-06,1.84E-06,2.31E-06,0,5.95E-06,0,0,0
491,0.003411,8.15E-05,0,0.913879,0.0002481,0.0002007,0,0,3.56E-06,1.85E-06,2.33E-06,0,5.67E-06,0,0,0
492,0.003872,9.12E-05,0,0.735992,0.0002612,0.0002114,0,0,3.58E-06,1.86E-06,2.36E-06,0,5.39E-06,0,0,0
493,0.004333,0.00010096,0,0.457571,0.0002743,0.0002221,0,0,3.59E-06,1.87E-06,2.38E-06,0,5.12E-06,0,0,0
494,0.004794,0.00011068,0,0.179565,0.0002874,0.0002328,0,0,3.61E-06,1.88E-06,2.40E-06,0,4.84E-06,0,0,0
495,0.005255,0.0001204,0,0.0398254,0.0003005,0.0002435,0,0,3.62E-06,1.89E-06,2.43E-06,0,4.56E-06,0,0,0
496,0.005716,0.00013012,0,0.00979616,0.0003136,0.0002542,0,0,3.64E-06,1.90E-06,2.45E-06,0,4.28E-06,0,0,0
497,0.006177,0.00013984,0,0.00712244,0.0003267,0.0002649,0,0,3.65E-06,1.91E-06,2.47E-06,0,4.00E-06,0,0,0
498,0.006638,0.00014956,0,0.00517848,0.0003398,0.0002756,0,0,3.67E-06,1.92E-06,2.49E-06,0,3.73E-06,0,0,0
499,0.007099,0.00015928,0,0.00376509,0.0003529,0.0002863,0,0,3.68E-06,1.93E-06,2.52E-06,0,3.45E-06,0,0,0
500,0.00756,0.000169,0,0.00273746,0.000366,0.000297,0,0,3.70E-06,1.94E-06,2.54E-06,0,3.17E-06,0,0,0
501,0.007974,0.0001793,0,0.00199031,0.000395,0.0003126,0,0,3.71E-06,1.98E-06,2.56E-06,0,3.01E-06,0,0,0
502,0.008388,0.0001896,0,0.00144709,0.000424,0.0003282,0,0,3.72E-06,2.02E-06,2.59E-06,0,2.85E-06,0,0,0
503,0.008802,0.0001999,0,0.00105212,0.000453,0.0003438,0,0,3.74E-06,2.07E-06,2.61E-06,0,2.70E-06,0,0,0
504,0.009216,0.0002102,0,0.000764962,0.000482,0.0003594,0,0,3.75E-06,2.11E-06,2.63E-06,0,2.54E-06,0,0,0
505,0.00963,0.0002205,0,0.000556177,0.000511,0.000375,0,0,3.77E-06,2.15E-06,2.66E-06,0,2.38E-06,0,0,0
506,0.010044,0.0002308,0,0.000404377,0.00054,0.0003906,0,0,3.78E-06,2.19E-06,2.68E-06,0,2.22E-06,0,0,0
507,0.010458,0.0002411,0,0.000294008,0.000569,0.0004062,0,0,3.80E-06,2.24E-06,2.70E-06,0,2.06E-06,0,0,0
508,0.010872,0.0002514,0,0.000213763,0.000598,0.0004218,0,0,3.81E-06,2.28E-06,2.72E-06,0,1.91E-06,0,0,0
509,0.011286,0.0002617,0,0.000155419,0.000627,0.0004374,0,0,3.83E-06,2.32E-06,2.75E-06,0,1.75E-06,0,0,0
510,0.0117,0.000272,0,0.000113,0.000656,0.000453,0,0,3.84E-06,2.36E-06,2.77E-06,0,1.59E-06,0,0,0
511,0.011137,0.0003105,0,0.0001134,0.000868204,0.0004858,0,0,3.69E-06,2.40E-06,2.79E-06,0,1.71E-06,0,0,0
512,0.010574,0.000349,0,0.0001138,0.00116395,0.0005186,0,0,3.54E-06,2.45E-06,2.82E-06,0,1.83E-06,0,0,0
513,0.010011,0.0003875,0,0.0001142,0.00156044,0.0005514,0,0,3.40E-06,2.49E-06,2.84E-06,0,1.95E-06,0,0,0
514,0.009448,0.000426,0,0.0001146,0.00209199,0.0005842,0,0,3.25E-06,2.53E-06,2.87E-06,0,2.07E-06,0,0,0
515,0.008885,0.0004645,0,0.000115,0.0028046,0.000617,0,0,3.10E-06,2.57E-06,2.89E-06,0,2.19E-06,0,0,0
516,0.008322,0.000503,0,0.0001154,0.00375997,0.0006498,0,0,2.95E-06,2.62E-06,2.91E-06,0,2.30E-06,0,0,0
517,0.007759,0.0005415,0,0.0001158,0.00504076,0.0006826,0,0,2.80E-06,2.66E-06,2.94E-06,0,2.42E-06,0,0,0
518,0.007196,0.00058,0,0.0001162,0.00675785,0.0007154,0,0,2.66E-06,2.70E-06,2.96E-06,0,2.54E-06,0,0,0
519,0.006633,0.0006185,0,0.0001166,0.00905985,0.0007482,0,0,2.51E-06,2.74E-06,2.99E-06,0,2.66E-06,0,0,0
520,0.00607,0.000657,0,0.000117,0.012146,0.000781,0,0,2.36E-06,2.79E-06,3.01E-06,0,2.78E-06,0,0,0
521,0.00562,0.0006605,0,0.0001202,0.0435028,0.0008429,0,0,2.27E-06,2.83E-06,2.83E-06,0,2.90E-06,0,0,0
522,0.00517,0.000664,0,0.0001234,0.123901,0.0009048,0,0,2.18E-06,2.87E-06,2.64E-06,0,3.02E-06,0,0,0
523,0.00472,0.0006675,0,0.0001266,0.256912,0.0009667,0,0,2.10E-06,2.91E-06,2.46E-06,0,3.14E-06,0,0,0
524,0.00427,0.000671,0,0.0001298,0.45211,0.0010286,0,0,2.01E-06,2.95E-06,2.27E-06,0,3.26E-06,0,0,0
525,0.00382,0.0006745,0,0.000133,0.686066,0.0010905,0,0,1.92E-06,3.00E-06,2.09E-06,0,3.38E-06,0,0,0
526,0.00337,0.000678,0,0.0001362,0.884491,0.0011524,0,0,1.83E-06,3.04E-06,1.90E-06,0,3.49E-06,0,0,0
527,0.00292,0.0006815,0,0.0001394,0.984467,0.0012143,0,0,1.74E-06,3.08E-06,1.72E-06,0,3.61E-06,0,0,0
528,0.00247,0.000685,0,0.0001426,0.985424,0.0012762,0,0,1.66E-06,3.12E-06,1.53E-06,0,3.73E-06,0,0,0
529,0.00202,0.0006885,0,0.0001458,0.984833,0.0013381,0,0,1.57E-06,3.17E-06,1.35E-06,0,3.85E-06,0,0,0
530,0.00157,0.000692,0,0.000149,0.998001,0.0014,0,0,1.48E-06,3.21E-06,1.16E-06,0,3.97E-06,0,0,0
531,0.001575,0.0007028,0,0.000155,0.996605,0.00184029,0,0,1.57E-06,3.25E-06,1.16E-06,0,3.97E-06,0,0,0
532,0.00158,0.0007136,0,0.000161,0.963036,0.00267138,0,0,1.66E-06,3.29E-06,1.16E-06,0,3.97E-06,0,0,0
533,0.001585,0.0007244,0,0.000167,0.898697,0.0038778,0,0,1.74E-06,3.33E-06,1.16E-06,0,3.97E-06,0,0,0
534,0.00159,0.0007352,0,0.000173,0.811615,0.00562905,0,0,1.83E-06,3.38E-06,1.16E-06,0,3.97E-06,0,0,0
535,0.001595,0.000746,0,0.000179,0.703384,0.00817118,0,0,1.92E-06,3.42E-06,1.16E-06,0,3.97E-06,0,0,0
536,0.0016,0.0007568,0,0.000185,0.546722,0.0118614,0,0,2.01E-06,3.46E-06,1.16E-06,0,3.97E-06,0,0,0
537,0.001605,0.0007676,0,0.000191,0.347448,0.0172181,0,0,2.10E-06,3.50E-06,1.16E-06,0,3.97E-06,0,0,0
538,0.00161,0.0007784,0,0.000197,0.160828,0.0249939,0,0,2.18E-06,3.55E-06,1.16E-06,0,3.97E-06,0,0,0
539,0.001615,0.0007892,0,0.000203,0.0581665,0.0757141,0.01633,0,2.27E-06,3.59E-06,1.16E-06,0,3.97E-06,0,0,0
540,0.00162,0.0008,0,0.000209,0.0205154,0.162323,0.04011,0,2.36E-06,3.63E-06,1.16E-06,0,3.97E-06,0,0,0
541,0.001645,0.0007941,0,0.0002251,0.00972816,0.290771,0.09007,0,2.33E-06,3.53E-06,1.32E-06,0,3.89E-06,0,0,0
542,0.00167,0.0007882,0,0.0002412,0.0075719,0.466736,0.17839,0,2.30E-06,3.44E-06,1.48E-06,0,3.81E-06,0,0,0
543,0.001695,0.0007823,0,0.0002573,0.00589358,0.676231,0.30928,0,2.27E-06,3.34E-06,1.64E-06,0,3.73E-06,0,0,0
544,0.00172,0.0007764,0,0.0002734,0.00458727,0.872681,0.47299,0,2.24E-06,3.24E-06,1.80E-06,0,3.65E-06,0,0,0
545,0.001745,0.0007705,0,0.0002895,0.00357049,0.971313,0.65195,0,2.22E-06,3.15E-06,1.97E-06,0,3.57E-06,0,0,0
546,0.00177,0.0007646,0,0.0003056,0.00277909,0.996368,0.80749,0,2.19E-06,3.05E-06,2.13E-06,0,3.49E-06,0,0,0
547,0.001795,0.0007587,0,0.0003217,0.0021631,0.999756,0.91824,0,2.16E-06,2.95E-06,2.29E-06,0,3.41E-06,0,0,0
548,0.00182,0.0007528,0,0.0003378,0.00168365,0.983246,0.97327,0,2.13E-06,2.85E-06,2.45E-06,0,3.33E-06,0,0,0
549,0.001845,0.0007469,0,0.0003539,0.00131047,0.944763,0.99081,0,2.10E-06,2.76E-06,2.61E-06,0,3.25E-06,0,0,0
550,0.00187,0.000741,0,0.00037,0.00102,0.873596,0.99606,0,2.07E-06,2.66E-06,2.77E-06,0,3.18E-06,0,0,0
551,0.001842,0.0006802,0,0.0003808,0.0009855,0.758606,0.99969,0,2.31E-06,2.56E-06,2.69E-06,0,3.10E-06,0,0,0
552,0.001814,0.0006194,0,0.0003916,0.000951,0.6026,0.99433,0,2.54E-06,2.47E-06,2.61E-06,0,3.02E-06,0,0,0
553,0.001786,0.0005586,0,0.0004024,0.0009165,0.414749,0.98695,0,2.78E-06,2.37E-06,2.53E-06,0,2.94E-06,0,0,0
554,0.001758,0.0004978,0,0.0004132,0.000882,0.219055,0.98603,0,3.01E-06,2.27E-06,2.46E-06,0,2.86E-06,0,0,0
555,0.00173,0.000437,0,0.000424,0.0008475,0.0771484,0.98572,0,3.25E-06,2.18E-06,2.38E-06,0,2.78E-06,0,0,0
556,0.001702,0.0003762,0,0.0004348,0.000813,0.0227356,0.98405,0,3.49E-06,2.08E-06,2.30E-06,0,2.70E-06,0,0,0
557,0.001674,0.0003154,0,0.0004456,0.0007785,0.00989068,0.98085,0,3.72E-06,1.98E-06,2.22E-06,0,2.62E-06,0,0,0
558,0.001646,0.0002546,0,0.0004564,0.000744,0.00810739,0.97582,0,3.96E-06,1.88E-06,2.14E-06,0,2.54E-06,0,0,0
559,0.001618,0.0001938,0,0.0004672,0.0007095,0.00664562,0.96046,0,4.19E-06,1.79E-06,2.06E-06,0,2.46E-06,0,0,0
560,0.00159,0.000133,0,0.000478,0.000675,0.00544742,0.9321,0,4.43E-06,1.69E-06,1.99E-06,0,2.38E-06,0,0,0
561,0.001572,0.00012162,0,0.0005057,0.000678,0.00446525,0.87025,0,4.27E-06,1.62E-06,1.91E-06,0,2.47E-06,0,0,0
562,0.001554,0.00011024,0,0.0005334,0.000681,0.00366016,0.77134,0,4.11E-06,1.55E-06,1.83E-06,0,2.57E-06,0,0,0
563,0.001536,9.89E-05,0,0.0005611,0.000684,0.00300023,0.64028,0,3.94E-06,1.49E-06,1.75E-06,0,2.66E-06,0,0,0
564,0.001518,8.75E-05,0,0.0005888,0.000687,0.00245929,0.48469,0,3.78E-06,1.42E-06,1.67E-06,0,2.75E-06,0,0,0
